Lambda, Avg Service Time, Quantum, CPU Utilization, Avg Turnaround, Avg Queuesize, System Throughput,
1,0.06,0.01,5.975382946708183,0.06142800030196506,0.0024,0.9933762228285351
2,0.06,0.01,11.798310431632116,0.061715372620971126,0.0067,1.9775241825499266
3,0.06,0.01,17.39489207494197,0.06144683463336718,0.0134,2.963030426288859
4,0.06,0.01,23.286108565673114,0.06287420990920524,0.0228,3.8985048139310696
5,0.06,0.01,28.196999673297878,0.062314758669983636,0.0358,4.775300003889597
6,0.06,0.01,32.046890925826666,0.059868288189046846,0.0471,5.62564185642411
7,0.06,0.01,37.64631547971637,0.06198679058710778,0.0762,6.5284828001437925
8,0.06,0.01,41.01889809931319,0.060448094984738576,0.0903,7.219767908598193
9,0.06,0.01,45.07370140792893,0.058574127062493354,0.1052,8.064732494129432
10,0.06,0.01,49.810140565307,0.058882064408615736,0.148,8.971725251772797
11,0.06,0.01,52.81363589738703,0.058646075308958746,0.1817,9.559660879363877
12,0.06,0.01,55.3650974784464,0.05715293909459355,0.1961,10.289517069422661
13,0.06,0.01,60.078880839905025,0.05559524047799705,0.2616,11.192103526276854
14,0.06,0.01,62.0107809605983,0.05655100117233936,0.3064,11.542706115976571
15,0.06,0.01,64.87861319950302,0.05641197263090257,0.3556,12.200591926340573
16,0.06,0.01,67.89734334811146,0.05411290268755947,0.3792,13.124755757440033
17,0.06,0.01,70.01264483282047,0.05516983842178305,0.4638,13.599480959413544
18,0.06,0.01,73.11087687184961,0.05513662971631703,0.5578,14.162739962166835
19,0.06,0.01,74.93476764042181,0.053744468687241496,0.6058,14.706546126949771
20,0.06,0.01,76.82374339233348,0.05325299573136379,0.7221,15.567724284507186
21,0.06,0.01,78.04303307091736,0.052941148619534736,0.7939,15.728496030680311
22,0.06,0.01,80.12247906393941,0.05114173344969574,0.8253,16.393336597707584
23,0.06,0.01,81.8449001327755,0.05145827477366741,0.9486,17.055473411210993
24,0.06,0.01,83.55046769478858,0.05188175673422992,1.1662,17.506474844511093
25,0.06,0.01,86.07331711644845,0.05126680278368008,1.4103,18.001209695289845
26,0.06,0.01,87.42478342219113,0.0525956605313662,1.5825,18.546049111435174
27,0.06,0.01,87.8976462845762,0.04999008847646885,1.6737,18.913725888079234
28,0.06,0.01,91.34654030164899,0.051426495692420214,2.4852,19.439291158939554
29,0.06,0.01,92.9416740415076,0.05221952236729918,2.6965,19.961174524291458
30,0.06,0.01,94.44502396680274,0.05247645530987543,3.885,20.700734076531525
